SoilMoisture,Nitrogen,Phosphorus,Potassium,Temperature,Humidity,Crop,Irrigation
16.1,26.1,21.5,231.5,17.6,81.0,Peas,1
24.0,23.2,15.6,386.9,48.6,43.0,Spinach,1
29.9,9.7,24.4,250.1,22.9,68.0,Rice,1
18.4,4.1,22.5,434.2,19.7,77.2,Lettuce,1
17.0,32.3,13.8,150.2,43.7,83.0,Soybean,1
21.5,14.9,15.6,242.5,13.3,31.1,Peas,1
33.8,24.2,16.3,314.2,31.3,33.0,Rice,0
29.7,23.8,18.0,282.2,25.6,65.0,Barley,0
16.6,0.0,16.4,371.6,32.5,62.5,Sugarcane,1
32.6,6.6,31.5,382.0,17.5,41.1,Barley,0
30.3,15.4,15.0,347.9,26.5,25.3,Rice,0
26.7,32.7,10.4,360.8,23.5,66.7,Onion,0
9.9,0.0,22.3,374.7,18.7,75.8,Cabbage,1
34.5,23.9,26.9,337.8,38.7,23.9,Maize,0
8.8,26.2,19.2,387.1,39.7,68.9,Beans,1
22.1,30.1,22.1,136.1,39.7,53.9,Onion,1
15.4,30.1,24.0,213.5,26.5,60.1,Corn,1
25.3,29.7,17.4,316.8,33.7,45.1,Onion,0
35.3,14.8,20.1,209.9,21.0,29.7,Potato,0
20.8,31.9,13.4,346.6,30.8,59.7,Maize,1
23.6,7.8,24.8,414.0,34.9,62.4,Carrot,1
23.4,15.3,13.2,468.1,24.8,50.9,Soybean,0
20.5,18.2,23.9,218.7,22.5,81.8,Peas,1
30.7,28.8,23.9,410.9,34.9,37.7,Barley,0
5.0,24.5,17.4,225.3,29.5,49.5,Barley,1
40.3,23.7,17.6,339.3,34.2,42.3,Wheat,0
25.8,15.8,24.0,199.0,30.4,85.4,Maize,0
5.0,5.8,17.7,486.6,19.0,57.1,Potato,1
23.7,28.6,16.8,417.9,35.7,49.5,Peas,1
17.0,14.9,16.7,440.3,22.0,84.4,Spinach,1
26.5,16.3,17.6,364.3,26.8,51.2,Spinach,0
18.9,6.4,15.4,167.8,34.3,43.1,Sunflower,1
36.5,7.6,22.8,140.8,36.5,27.1,Barley,0
29.9,8.9,18.3,288.1,10.9,45.5,Sugarcane,1
39.3,2.3,19.0,275.1,32.8,39.3,Beans,0
26.7,17.7,10.4,242.0,30.5,74.6,Maize,0
39.4,8.5,13.9,117.3,25.2,51.1,Sunflower,0
31.6,34.9,14.3,361.0,22.5,24.6,Rice,0
19.8,3.9,28.3,335.3,37.5,36.0,Peas,1
21.6,12.9,19.1,218.3,25.5,70.6,Wheat,1
25.9,15.5,20.8,274.5,20.7,86.3,Carrot,0
39.0,24.3,15.9,386.2,23.2,21.3,Beans,0
5.5,37.2,18.6,317.3,35.0,53.2,Beans,1
20.6,31.9,20.3,254.2,34.1,48.1,Maize,1
33.6,0.0,22.7,429.0,6.5,88.7,Rice,0
21.0,3.5,20.1,524.4,26.8,53.7,Sunflower,1
22.8,51.1,23.6,237.2,13.8,21.9,Beans,1
18.1,16.9,17.1,390.1,24.2,52.7,Tomato,1
12.0,15.1,20.2,286.4,40.8,75.4,Maize,1
16.7,9.7,18.7,411.1,38.7,20.4,Tomato,1
22.3,13.6,26.6,343.3,25.2,67.2,Tomato,1
31.1,10.5,31.6,381.2,31.6,23.0,Barley,0
34.3,26.8,29.0,297.1,25.4,89.5,Barley,0
21.0,9.3,19.2,320.4,11.2,75.1,Soybean,1
17.3,14.5,20.2,244.8,19.7,65.9,Sugarcane,1
10.4,31.3,11.8,336.2,33.4,30.5,Lettuce,1
11.8,33.2,22.6,402.4,32.8,35.0,Sunflower,1
26.4,29.4,21.7,375.6,15.7,77.2,Peas,0
20.1,27.7,20.9,271.7,33.8,70.4,Sunflower,1
13.6,14.2,19.1,325.8,31.9,22.4,Peas,1
28.1,37.5,15.0,446.2,17.4,37.8,Rice,1
35.7,22.4,18.5,239.0,29.7,25.0,Sunflower,0
24.9,19.9,25.6,443.6,15.5,43.9,Sunflower,0
45.0,21.1,24.0,200.0,15.6,64.6,Sunflower,0
12.0,14.0,13.6,230.3,30.6,75.1,Lettuce,1
22.2,40.0,25.4,182.6,31.5,80.4,Sugarcane,1
25.2,18.3,20.0,233.4,33.1,73.6,Rice,1
14.2,10.5,30.0,267.3,19.7,73.1,Soybean,1
23.4,31.4,21.0,350.2,25.3,75.9,Maize,0
30.3,34.1,14.8,216.8,48.6,73.6,Lettuce,0
15.0,34.1,7.9,376.5,23.4,79.6,Potato,1
36.3,16.4,12.1,248.6,42.5,20.5,Carrot,0
41.4,25.5,23.9,357.8,19.7,44.3,Cabbage,0
28.3,25.3,15.8,297.4,19.6,59.9,Maize,0
40.1,12.3,14.3,269.8,35.3,41.8,Sugarcane,0
34.7,17.0,14.3,169.1,17.7,77.6,Sunflower,0
28.5,5.1,20.0,197.4,28.2,33.3,Cabbage,0
8.2,23.4,16.1,294.3,16.4,78.7,Cotton,1
25.0,17.6,16.1,438.3,7.2,89.4,Sunflower,0
19.4,18.8,19.1,337.4,28.9,80.3,Spinach,1
34.8,23.2,19.8,346.3,30.5,82.2,Sunflower,0
24.4,27.7,18.9,194.0,35.8,60.2,Spinach,1
44.2,8.6,15.7,320.3,7.9,79.8,Cabbage,0
7.0,10.2,20.4,285.7,29.2,49.4,Cabbage,1
23.6,10.2,14.7,373.5,25.2,75.0,Spinach,1
5.0,8.6,14.9,218.4,21.6,49.3,Cabbage,1
35.0,14.0,33.2,131.8,46.5,51.0,Lettuce,0
5.0,18.5,26.9,256.2,34.1,30.1,Beans,1
21.9,9.0,23.6,388.2,25.2,55.9,Cabbage,1
25.2,28.6,25.0,452.8,16.1,43.9,Cotton,0
15.4,16.6,22.2,416.5,21.8,74.5,Sunflower,1
22.3,13.6,12.2,210.7,21.8,67.8,Tomato,1
19.2,5.4,24.8,404.8,20.3,76.5,Beans,1
23.0,14.3,30.4,246.4,28.5,80.0,Cotton,0
26.5,28.8,21.3,322.5,25.5,27.0,Tomato,0
7.1,5.8,24.0,256.2,18.2,79.7,Peas,1
26.4,23.2,22.8,353.4,29.2,28.4,Rice,1
31.0,20.3,30.1,278.4,30.6,47.9,Beans,0
25.2,22.7,15.5,463.6,17.5,42.0,Beans,0
40.5,29.2,17.2,339.3,32.7,46.8,Soybean,0
26.5,5.6,18.7,392.4,14.4,45.1,Beans,0
29.7,4.7,20.8,378.1,25.4,61.9,Carrot,0
25.8,31.9,17.9,260.6,22.7,55.1,Wheat,0
40.7,27.3,19.5,235.3,31.2,81.1,Sunflower,0
17.1,15.4,18.7,130.8,37.0,54.7,Beans,1
19.3,15.2,17.7,252.1,25.0,58.1,Beans,1
26.3,12.3,19.2,434.8,28.0,21.1,Soybean,0
20.0,15.0,16.0,465.5,30.7,33.4,Sugarcane,1
34.6,18.8,16.3,295.5,31.9,83.8,Barley,0
32.1,23.9,24.2,403.0,33.0,46.6,Cabbage,0
34.7,20.6,19.7,444.3,37.5,84.5,Sugarcane,0
25.8,3.9,18.3,460.0,19.0,62.7,Rice,1
45.0,21.7,21.9,208.3,15.4,46.9,Beans,0
17.5,25.6,22.1,337.6,35.1,32.0,Beans,1
31.5,10.3,25.3,412.8,35.8,24.1,Tomato,0
40.4,24.3,17.3,304.3,27.1,35.4,Onion,0
45.0,19.3,9.8,199.3,20.2,53.5,Corn,0
23.9,19.4,31.3,255.9,18.0,45.9,Tomato,1
40.7,16.3,24.3,361.1,41.0,39.5,Cotton,0
13.0,21.3,18.6,230.5,24.5,48.0,Cabbage,1
14.7,19.6,25.9,333.7,22.2,50.1,Cotton,1
36.8,27.5,23.0,455.4,17.2,27.2,Potato,0
20.3,16.0,13.3,220.1,16.4,47.3,Potato,0
21.4,40.3,25.5,281.1,32.0,28.3,Sunflower,1
12.7,17.8,23.0,174.6,21.8,61.5,Lettuce,1
34.1,24.6,19.1,173.4,15.7,80.3,Spinach,0
15.3,30.6,11.8,230.7,19.2,56.4,Sunflower,1
18.8,32.9,15.5,276.1,19.9,31.1,Carrot,1
20.0,18.4,27.2,345.7,34.9,78.2,Peas,1
20.1,14.9,20.6,241.8,8.8,64.2,Peas,1
36.9,21.1,14.8,339.5,38.6,86.4,Corn,0
33.1,25.5,15.7,452.3,35.8,47.8,Maize,0
7.2,14.3,10.4,252.4,21.3,49.7,Spinach,1
26.1,43.8,16.8,266.4,19.3,26.1,Carrot,0
39.3,13.4,15.5,174.3,22.8,87.5,Peas,0
21.4,20.7,20.9,262.7,9.1,57.7,Carrot,1
29.4,39.6,24.5,284.8,29.8,41.1,Barley,0
39.5,0.0,21.4,384.2,30.5,65.0,Cotton,0
40.6,34.8,21.9,54.0,28.5,59.2,Sunflower,0
18.6,28.5,15.7,215.8,34.5,51.7,Spinach,1
29.4,34.2,18.7,359.2,24.5,30.3,Carrot,0
32.4,11.8,20.9,242.3,30.4,64.5,Peas,0
13.9,7.2,18.1,220.0,27.6,78.0,Barley,1
7.9,32.0,14.0,378.7,34.3,55.5,Potato,1
15.2,18.3,20.0,297.2,25.7,38.1,Peas,1
17.2,31.7,14.9,206.9,14.7,39.0,Onion,1
11.4,18.7,18.2,395.7,18.3,30.3,Potato,1
22.4,16.0,12.2,366.1,24.2,52.0,Sugarcane,1
30.1,11.7,6.2,319.9,32.0,81.7,Potato,0
31.4,11.5,30.2,332.1,28.4,46.8,Spinach,0
15.1,20.6,15.8,236.3,15.9,65.1,Cotton,1
9.1,26.9,15.6,341.2,31.5,88.0,Maize,1
38.1,23.3,15.4,180.2,17.7,61.4,Wheat,0
27.2,10.1,18.3,194.5,24.7,72.7,Corn,0
19.1,59.0,31.5,278.9,28.4,43.2,Soybean,1
36.3,11.7,22.0,322.9,27.5,52.7,Potato,0
5.0,37.9,21.8,177.0,30.9,22.9,Cotton,1
26.7,15.8,24.7,267.2,17.2,49.6,Barley,0
31.0,31.7,18.8,380.6,22.0,45.4,Potato,0
44.1,20.1,16.2,381.1,23.0,73.4,Cotton,0
31.0,13.0,22.4,251.1,22.7,80.6,Maize,0
34.2,25.6,19.5,314.0,32.2,20.6,Corn,0
34.3,10.6,23.6,298.4,22.9,32.1,Cabbage,0
34.7,12.7,25.8,160.7,21.1,25.7,Sugarcane,0
44.6,13.7,15.7,345.4,32.2,47.1,Sugarcane,0
37.0,22.8,22.8,252.4,23.4,34.0,Rice,0
16.7,14.7,22.3,278.4,29.1,32.4,Sunflower,1
31.8,27.8,19.8,301.5,25.1,65.4,Tomato,0
40.1,27.4,17.4,244.6,31.4,71.1,Tomato,0
27.9,15.0,19.0,399.3,11.5,81.4,Barley,0
17.6,36.7,25.4,221.6,4.6,82.4,Cotton,1
24.1,14.5,14.4,457.7,4.3,66.6,Peas,1
18.3,3.2,22.6,425.9,35.2,69.4,Cabbage,1
18.0,0.0,21.7,431.9,12.2,28.9,Peas,1
21.3,26.8,18.9,461.9,29.4,81.6,Lettuce,1
35.7,35.5,20.1,372.9,13.2,72.9,Carrot,0
23.6,0.0,18.5,362.8,26.9,86.3,Soybean,0
32.8,14.0,5.9,409.9,31.1,87.9,Soybean,0
40.7,23.7,17.0,365.5,23.4,21.6,Beans,0
41.7,17.7,27.6,299.5,27.7,40.5,Beans,0
24.7,32.1,33.2,340.0,32.9,25.2,Soybean,0
35.7,0.3,25.3,285.5,22.3,26.4,Sunflower,0
33.3,18.7,22.6,297.0,35.1,25.2,Beans,0
28.5,16.8,23.6,252.9,40.2,75.3,Carrot,0
10.6,17.3,21.2,257.9,7.5,82.7,Potato,1
26.6,11.6,17.8,237.0,17.2,89.6,Lettuce,0
24.0,25.7,22.5,299.2,25.5,81.2,Potato,0
39.4,25.2,13.2,482.7,24.0,40.6,Potato,0
13.1,18.5,18.7,203.5,32.8,55.8,Soybean,1
15.2,12.5,18.1,207.2,22.5,59.3,Sunflower,1
35.7,35.3,13.2,248.5,35.7,31.3,Potato,0
30.9,22.3,18.7,229.5,16.4,70.4,Potato,0
38.7,32.1,16.9,162.5,34.1,66.5,Lettuce,0
28.8,37.5,15.4,423.7,29.3,76.3,Corn,0
11.9,7.5,17.7,420.9,27.6,23.4,Maize,1
25.4,10.9,12.6,270.0,18.1,49.8,Peas,0
19.9,8.3,23.7,382.3,43.9,38.2,Sugarcane,1
23.9,25.7,19.3,400.6,36.3,65.9,Carrot,1
35.9,9.0,23.9,421.1,42.1,42.3,Maize,0
27.1,21.9,29.6,391.4,36.5,58.6,Lettuce,0
27.9,25.9,23.5,252.8,28.9,39.0,Potato,0
21.5,24.3,19.0,247.3,36.3,47.8,Lettuce,1
25.8,20.5,18.1,403.5,32.2,77.0,Onion,0
32.6,12.0,29.5,245.6,18.9,78.8,Wheat,0
28.2,13.2,21.0,158.7,27.4,36.3,Corn,0
31.7,25.6,15.1,259.4,26.2,77.8,Cotton,0
38.9,17.9,21.4,424.1,19.4,34.6,Cabbage,0
35.1,33.1,25.2,403.6,24.3,81.5,Corn,0
27.8,20.2,23.6,306.2,28.6,75.5,Cabbage,0
32.1,24.2,19.2,305.6,28.5,46.5,Spinach,0
31.7,0.0,22.2,448.3,26.0,57.8,Corn,0
37.0,12.5,19.3,273.0,26.5,64.1,Lettuce,0
22.0,18.2,23.4,459.6,20.6,40.5,Spinach,1
40.9,9.6,19.9,202.3,13.4,41.0,Wheat,0
22.1,10.6,16.5,500.6,28.4,70.8,Barley,0
12.9,8.7,18.3,289.7,31.1,75.7,Carrot,1
18.7,16.2,19.1,50.0,26.8,29.7,Wheat,1
23.0,44.2,22.3,469.6,23.0,54.4,Cotton,0
38.6,14.6,13.4,269.1,25.7,50.6,Peas,0
25.6,1.9,17.9,331.1,29.1,80.5,Carrot,0
30.9,20.5,14.8,114.8,20.6,78.4,Barley,0
34.6,21.7,18.0,273.0,36.0,65.8,Sunflower,0
25.0,25.0,21.0,405.1,22.8,83.6,Tomato,1
24.7,21.4,15.0,359.5,23.3,35.0,Peas,1
5.0,40.1,26.3,318.8,29.1,75.0,Lettuce,1
25.1,33.1,18.7,257.9,34.9,37.3,Rice,1
10.9,29.4,9.6,287.7,16.8,51.9,Onion,1
29.2,21.2,24.1,332.3,41.6,24.9,Peas,0
34.2,21.5,19.0,238.0,23.2,38.6,Peas,0
41.3,9.6,14.6,209.4,26.1,51.0,Carrot,0
40.4,6.8,18.3,328.0,16.9,54.5,Rice,0
20.7,17.8,16.7,311.6,11.0,84.1,Peas,1
28.2,23.2,21.0,162.7,28.6,35.4,Potato,0
20.4,23.4,28.9,243.7,20.0,69.4,Rice,1
23.7,10.8,16.1,372.6,21.9,56.3,Corn,0
18.1,26.5,27.5,106.3,19.3,78.6,Lettuce,1
26.4,22.0,9.6,535.8,24.9,29.7,Spinach,0
20.5,28.0,25.8,303.5,32.9,25.8,Barley,1
41.5,10.3,11.9,285.3,29.9,54.7,Corn,0
32.6,25.0,17.4,299.4,16.2,48.2,Tomato,0
39.9,34.2,18.1,289.9,23.7,31.2,Wheat,0
31.0,0.0,15.2,50.0,18.4,27.3,Barley,0
19.7,3.3,26.2,333.8,15.5,74.5,Spinach,1
30.5,22.2,25.0,341.8,12.3,57.0,Onion,0
45.0,27.4,21.5,280.0,36.9,86.8,Corn,0
25.6,33.7,20.9,223.5,35.2,89.0,Wheat,0
27.1,20.0,16.3,216.6,17.5,77.5,Barley,0
29.3,21.3,22.8,295.8,29.5,21.7,Barley,0
34.2,8.6,27.8,153.0,23.9,65.5,Spinach,0
5.0,18.3,19.0,210.4,34.7,89.8,Onion,1
42.0,16.0,20.6,238.3,14.9,41.7,Sugarcane,0
37.5,24.3,15.2,213.6,17.0,47.2,Lettuce,0
6.2,28.0,25.8,176.5,37.4,30.2,Spinach,1
27.1,37.5,20.8,357.7,17.4,61.2,Maize,0
34.8,28.2,23.9,328.5,28.8,43.8,Lettuce,0
21.2,30.6,22.4,400.7,12.2,84.6,Corn,1
25.6,16.2,19.7,215.6,26.9,39.9,Barley,0
34.8,21.4,27.1,417.7,26.7,80.6,Sugarcane,0
28.5,45.9,25.2,299.5,14.5,84.3,Cotton,0
35.8,16.1,28.0,338.2,32.4,69.4,Carrot,0
13.4,21.1,27.6,335.8,24.2,31.2,Beans,1
15.6,22.3,18.7,104.3,15.6,78.8,Soybean,1
36.6,17.3,17.3,209.3,28.0,67.4,Sugarcane,0
26.4,18.2,22.8,442.9,29.1,39.5,Soybean,0
17.7,21.5,22.8,240.7,27.2,73.4,Potato,1
45.0,32.0,24.7,264.7,20.0,41.2,Wheat,0
22.2,29.1,22.8,348.8,16.6,62.4,Soybean,0
36.0,17.3,20.0,301.6,10.3,77.0,Barley,0
27.4,19.7,19.1,284.3,22.4,65.1,Carrot,0
44.8,22.8,14.8,286.9,31.2,46.7,Peas,0
45.0,16.8,23.6,298.4,24.4,55.6,Sunflower,0
23.4,9.2,27.7,368.1,20.7,36.9,Peas,1
32.3,25.0,18.5,281.3,18.2,48.5,Wheat,0
31.1,8.1,28.7,427.7,9.7,34.9,Beans,0
17.0,18.7,22.1,281.5,29.3,46.6,Cotton,1
27.2,5.3,24.1,297.1,42.2,42.4,Barley,0
39.1,10.5,23.9,244.7,27.4,71.1,Rice,0
45.0,20.6,27.0,414.4,12.5,20.3,Cabbage,0
11.5,21.3,11.5,178.7,39.9,81.4,Maize,1
27.1,3.6,20.3,276.5,42.6,59.9,Tomato,0
25.3,22.3,21.6,414.7,16.2,77.3,Lettuce,0
34.9,5.9,21.3,471.6,24.2,35.7,Rice,0
29.8,18.1,10.2,287.7,38.5,42.0,Tomato,0
31.6,29.9,24.8,303.7,29.6,41.7,Onion,0
30.3,29.1,13.5,239.6,26.7,40.1,Cabbage,0
17.1,2.5,16.5,256.3,29.0,71.4,Peas,1
5.0,26.5,17.5,265.9,32.8,46.2,Rice,1
22.5,7.4,18.6,301.9,25.4,31.0,Sugarcane,1
37.7,12.1,20.1,475.5,21.0,24.1,Sugarcane,0
13.2,15.0,20.6,368.8,33.1,46.2,Sunflower,1
14.5,19.6,20.3,282.3,18.8,37.2,Cabbage,1
36.2,8.6,26.1,157.6,13.9,64.5,Soybean,0
33.4,10.5,13.5,231.6,31.2,67.7,Corn,0
14.6,30.3,16.1,186.0,31.5,61.2,Wheat,1
30.7,12.6,18.1,318.7,29.7,21.9,Lettuce,0
40.5,31.2,22.3,234.1,18.3,78.0,Potato,0
15.3,17.0,21.4,361.4,25.1,77.2,Cabbage,1
25.7,9.8,13.2,469.4,32.1,24.8,Onion,0
18.9,26.6,9.5,175.4,16.3,39.7,Corn,1
31.8,30.9,22.6,104.6,16.5,83.5,Corn,0
23.4,20.4,20.3,323.8,23.0,80.4,Lettuce,1
24.2,19.7,19.8,429.8,16.1,44.2,Spinach,1
42.8,32.2,22.0,479.8,24.8,87.9,Carrot,0
5.0,26.2,20.1,430.1,16.2,77.4,Onion,1
21.3,21.4,24.7,416.0,33.5,52.2,Beans,1
40.2,26.6,20.4,234.0,24.8,61.5,Cabbage,0
41.4,19.6,16.5,307.9,22.4,61.1,Tomato,0
35.5,24.4,17.4,325.6,19.6,36.6,Beans,0
30.5,26.8,20.1,450.9,26.0,38.8,Spinach,0
40.6,18.4,21.2,327.3,37.7,40.2,Onion,0
19.2,10.4,17.6,251.3,19.2,51.2,Cotton,0
26.8,23.3,21.0,331.0,44.3,64.0,Cabbage,0
31.8,21.1,13.1,61.6,26.1,31.0,Corn,0
19.6,17.4,17.1,327.2,26.4,66.0,Rice,1
33.0,13.2,20.8,139.5,21.2,54.1,Carrot,0
15.0,21.9,21.9,260.0,28.7,50.7,Lettuce,1
37.3,18.5,19.2,355.0,16.2,27.5,Rice,0
12.3,20.5,12.5,330.5,29.5,75.0,Sugarcane,1
26.8,16.1,13.5,255.2,16.5,65.2,Sunflower,0
23.3,15.2,17.1,269.0,13.8,64.4,Soybean,0
15.4,8.5,27.5,309.2,23.7,88.5,Sunflower,1
24.6,19.7,22.6,114.1,34.6,63.6,Tomato,1
6.0,24.7,28.1,418.3,31.5,29.3,Beans,1
38.6,23.8,23.9,386.1,11.9,61.5,Carrot,0
27.1,25.1,13.2,357.1,29.4,24.2,Onion,0
33.7,24.1,29.3,319.0,25.5,87.3,Onion,0
22.4,10.8,24.7,252.2,25.0,43.7,Carrot,1
10.4,20.9,16.4,399.7,12.2,49.8,Maize,1
30.7,25.8,21.6,300.4,27.3,76.6,Beans,0
7.7,36.0,22.0,313.7,36.8,72.7,Wheat,1
26.5,25.9,21.6,386.6,21.8,86.2,Rice,1
26.4,24.8,26.3,248.6,17.8,58.1,Barley,0
19.5,18.3,26.4,242.8,32.6,60.3,Peas,1
35.2,16.7,23.1,243.8,27.4,38.3,Tomato,0
20.2,9.8,26.5,54.1,19.9,86.3,Beans,1
39.3,8.6,22.3,321.8,22.1,51.9,Rice,0
31.4,29.2,19.4,269.5,7.3,83.3,Lettuce,0
17.2,8.6,23.4,275.6,22.7,68.8,Lettuce,1
24.9,8.7,17.6,320.3,25.1,51.2,Sunflower,0
29.8,17.2,26.6,276.4,23.3,35.8,Onion,0
25.0,10.1,25.9,312.6,16.7,35.8,Sugarcane,1
27.0,40.2,11.7,394.5,28.9,83.4,Cabbage,0
20.0,36.1,20.0,223.2,25.4,42.8,Sugarcane,1
34.4,33.1,25.0,554.5,34.3,84.1,Soybean,0
26.7,28.0,20.7,275.2,16.7,26.2,Peas,0
26.5,8.0,15.5,227.1,9.8,29.8,Potato,0
36.3,34.6,16.5,325.1,18.4,50.6,Sunflower,0
20.5,29.0,21.7,314.0,8.9,38.8,Barley,1
37.7,31.3,26.2,415.5,23.0,70.0,Beans,0
25.8,0.0,22.8,202.1,23.7,32.5,Beans,0
19.9,17.0,9.4,342.2,15.6,36.5,Spinach,1
6.5,2.7,22.7,239.6,21.9,87.4,Sunflower,1
25.7,27.0,15.7,331.7,18.5,73.2,Cotton,0
28.2,21.7,30.1,323.8,29.3,32.2,Cabbage,0
28.7,24.8,20.6,215.8,21.6,86.4,Onion,0
32.3,8.5,17.7,359.7,32.0,83.2,Peas,0
23.1,33.5,25.7,327.8,18.4,43.6,Rice,1
6.2,21.8,31.8,427.1,33.9,47.3,Rice,1
27.5,30.1,20.8,307.4,33.1,28.0,Wheat,0
41.2,17.2,24.6,436.0,26.7,88.7,Rice,0
27.6,38.0,13.5,167.5,31.5,80.2,Wheat,0
14.6,12.1,27.4,473.6,16.6,40.0,Lettuce,1
29.0,0.0,30.7,409.8,19.8,26.6,Tomato,0
27.8,16.0,24.7,265.9,23.4,43.5,Soybean,0
18.4,15.1,23.5,290.4,29.2,29.9,Rice,1
18.0,11.4,9.5,314.0,15.0,42.9,Barley,1
23.3,18.3,10.1,300.0,31.7,78.2,Cotton,0
35.2,9.1,17.6,377.8,31.3,33.7,Potato,0
13.9,5.1,25.0,183.4,37.2,44.6,Maize,1
10.4,17.2,19.4,78.9,19.3,77.6,Carrot,1
28.0,42.6,22.5,305.6,30.2,64.7,Barley,0
34.3,33.8,26.0,390.9,21.8,72.2,Sunflower,0
37.6,17.9,24.6,458.2,38.6,46.5,Barley,0
39.4,26.9,23.3,341.5,23.3,64.9,Soybean,0
9.5,23.0,14.3,280.0,32.6,66.8,Barley,1
11.3,20.1,21.2,199.6,40.5,41.4,Cotton,1
25.6,20.6,18.7,378.3,23.9,64.9,Potato,0
29.4,17.5,20.8,347.4,13.6,78.3,Spinach,0
26.6,12.6,17.0,466.3,34.8,86.8,Potato,0
27.0,45.4,16.4,296.3,10.7,39.2,Sugarcane,1
21.2,26.7,19.5,254.5,27.7,39.0,Barley,1
30.6,19.3,13.5,349.4,17.0,43.8,Maize,0
31.5,16.4,23.4,317.6,25.2,30.2,Sunflower,0
37.2,29.0,12.0,308.1,23.1,71.8,Carrot,0
29.4,16.7,11.4,220.3,21.3,40.4,Beans,0
20.4,30.9,17.8,88.4,35.2,42.9,Sugarcane,1
32.3,19.9,17.2,384.9,16.3,65.8,Carrot,0
29.6,27.7,20.1,123.0,21.3,89.8,Soybean,0
15.8,31.5,26.9,286.3,29.2,78.3,Carrot,1
40.9,37.0,28.4,481.7,19.9,61.5,Spinach,0
6.9,19.4,15.7,109.9,19.0,54.4,Wheat,1
21.3,5.8,20.1,201.4,32.4,73.3,Wheat,1
35.7,18.6,13.5,418.5,37.9,24.9,Cabbage,0
30.0,17.2,18.1,217.7,33.1,49.5,Soybean,0
18.9,17.8,22.2,222.9,27.6,47.5,Tomato,1
29.6,5.9,30.1,326.9,21.7,34.2,Cotton,0
22.0,23.0,25.6,148.9,19.9,60.0,Carrot,1
14.2,15.8,15.4,220.3,10.0,56.1,Onion,1
24.9,10.7,23.3,311.2,16.9,33.9,Beans,1
5.0,23.2,16.0,409.5,25.1,59.4,Wheat,1
18.0,20.7,7.5,357.3,17.2,49.3,Corn,1
27.3,17.9,27.0,343.5,28.9,58.5,Onion,0
29.6,22.4,14.4,388.6,8.7,54.9,Corn,0
26.4,13.5,14.3,444.4,26.7,84.8,Lettuce,0
27.7,18.2,12.4,246.5,29.8,41.8,Sugarcane,1
29.7,14.9,24.0,243.2,12.5,22.8,Lettuce,0
38.7,9.0,32.3,251.1,42.1,65.1,Onion,0
12.8,27.7,16.6,324.3,29.3,73.1,Peas,1
13.2,29.3,18.0,342.3,37.0,22.2,Potato,1
30.3,17.0,19.6,295.1,27.3,49.2,Cabbage,0
22.0,19.6,25.0,456.7,22.7,69.4,Sunflower,0
30.2,21.4,21.1,358.2,15.2,78.0,Peas,0
32.6,24.9,25.1,207.7,20.2,25.4,Tomato,0
36.8,17.5,27.9,318.3,26.3,58.5,Onion,0
17.5,14.1,21.7,347.7,21.4,87.5,Sunflower,1
14.3,1.0,14.0,293.8,34.0,32.8,Cabbage,1
20.2,15.1,20.8,298.9,24.7,68.5,Maize,1
45.0,21.8,20.8,171.0,13.5,65.0,Maize,0
7.2,22.8,9.4,384.7,15.7,45.7,Potato,1
22.0,10.7,16.1,307.5,26.7,32.5,Rice,1
10.8,37.4,18.4,286.1,28.7,74.9,Carrot,1
28.7,13.2,11.4,243.0,24.1,53.9,Sugarcane,1
38.9,18.1,25.8,310.3,33.6,88.3,Peas,0
26.6,12.3,20.2,266.9,35.4,57.9,Barley,0
11.4,19.7,20.2,322.5,19.2,47.6,Sugarcane,1
26.5,10.0,13.3,256.0,14.3,54.6,Sunflower,0
31.7,20.8,22.4,385.3,24.1,83.0,Spinach,0
31.2,1.9,19.5,223.8,36.6,71.7,Cabbage,0
40.1,24.6,18.3,363.1,31.0,79.3,Sugarcane,0
9.5,15.5,15.6,361.2,16.9,42.3,Peas,1
44.4,15.0,18.0,52.7,16.5,45.2,Carrot,0
20.1,13.0,12.8,333.1,38.7,88.2,Rice,1
6.9,31.8,18.1,152.3,17.4,51.4,Cabbage,1
23.6,22.2,10.7,404.3,31.0,84.7,Barley,0
44.0,13.6,26.5,301.3,14.8,65.6,Carrot,0
34.0,14.0,17.3,302.3,32.0,34.0,Tomato,0
11.3,16.3,20.9,472.7,37.3,41.2,Lettuce,1
25.5,26.4,29.3,428.6,22.9,25.5,Soybean,0
29.0,6.1,15.7,277.8,21.8,42.5,Lettuce,0
22.2,31.4,23.7,96.8,38.7,38.6,Spinach,1
19.8,22.7,22.1,471.4,31.8,40.6,Onion,1
22.6,24.4,19.2,319.6,37.7,64.8,Lettuce,1
21.2,5.2,21.2,307.2,22.4,70.0,Potato,0
5.0,30.9,20.8,107.9,27.4,78.3,Cotton,1
25.9,21.6,22.1,236.4,33.7,52.2,Barley,0
17.5,0.0,15.3,205.4,26.3,51.4,Sunflower,1
18.9,15.9,22.3,548.4,33.9,49.8,Onion,1
30.7,18.1,29.2,169.7,19.1,49.6,Corn,0
45.0,23.8,16.5,169.5,35.1,33.0,Spinach,0
45.0,12.6,10.9,355.9,37.9,52.5,Sunflower,0
33.1,13.9,20.6,266.9,30.3,29.7,Sugarcane,0
30.8,32.9,30.4,407.2,26.6,65.3,Wheat,0
